instrument,date,direction,ob_ts,placed_ts,age_at_placement_min,hour_utc,weekday,killzone,ml_proba,entry,sl,tp,rr,ob_high,ob_low,ob_size_pct,ctx_h1_close_above_ma20,ctx_h1_atr_5,ctx_h1_trend,ctx_dist_to_h1_swing_high_pct,ctx_dist_to_h1_swing_low_pct,ctx_h4_close_above_ma20,ctx_h4_trend,features_json,price_at_placement,entry_vs_ref_price_pct,outcome,fill_ts,time_to_fill_s,price_at_fill,risk_abs,reward_abs,mfe_R,mae_R,ticks_count_in_trade,exit_ts,hold_time_s,pnl_r
USDCAD,2026-05-15,bullish,2026-05-15 17:27:00+00:00,2026-05-15 17:30:00+00:00,3.0,17,Friday,ny_afternoon,0.7570403243501145,1.37366,1.37311,1.3745,1.5272727272724997,1.37366,1.3733,0.02620735844387534,False,0.0015080000000000204,range,0.18629562787447573,0.19357280083833808,True,range,"{""score"": 84.0, ""quality"": 54.0, ""ob_strength"": 5.0, ""sweep_strength"": 6.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5272727272724997, ""risk_points"": 0.0005500000000000504, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 1.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 3.0, ""bars_sweep_to_validation"": 21.0, ""bars_group_to_validation"": 23.0, ""is_bullish"": 1.0, ""hour_of_day"": 17.0, ""day_of_week"": 4.0, ""minutes_into_killzone"": 27.0, ""atr_at_setup"": 0.00014071428571425595, ""atr_ratio_100"": 0.9443911792902435, ""dist_to_pdh_pct"": 0.22226741821138943, ""dist_to_pdl_pct"": 0.15749179730223564, ""dist_to_d1_open_pct"": -0.06111313204801396, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.9475709475706744, ""has_mss_nearby"": 0.0, ""po3_body_pct"": 0.9692307692309111, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 0.07106598984819634, ""fib_level"": -1.2977099236642256, ""mom_60"": -0.061839319621981144, ""mom_240"": -0.156269306527703, ""body_ratio_recent"": 0.5101443785683919, ""mom_aligned"": 0.0, ""atr_regime"": 1.566030245064415, ""dist_pdh_atr"": 21.746192893404483, ""dist_pdl_atr"": 15.350253807110995}",1.37479,0.0822619862265665,NO_FILL,,,,,,,,,,,
DJ30,2026-05-13,bullish,2026-05-13 13:45:00+00:00,2026-05-13 13:50:00+00:00,5.0,13,Wednesday,ny_morning,0.802851654521181,49561.46,49480.46,49682.96,1.5,49561.46,49480.46,0.16343344203338644,False,115.34600000000064,range,0.5781744733499214,0.19766648661535677,False,range,"{""score"": 86.0, ""quality"": 50.0, ""ob_strength"": 5.0, ""sweep_strength"": 8.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 81.0, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 3.0, ""bars_sweep_to_validation"": 4.0, ""bars_group_to_validation"": 6.0, ""is_bullish"": 1.0, ""hour_of_day"": 13.0, ""day_of_week"": 2.0, ""minutes_into_killzone"": 45.0, ""atr_at_setup"": 41.02142857142878, ""atr_ratio_100"": 2.259785188589501, ""dist_to_pdh_pct"": 0.5915590759780247, ""dist_to_pdl_pct"": 0.16370098418648493, ""dist_to_d1_open_pct"": -0.55789071762544, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 2.2825442399441127, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.21268515001898738, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 0.8044576005571961, ""fib_level"": -0.11024759284730863, ""mom_60"": 0.052605675964774806, ""mom_240"": -0.23326242032346936, ""body_ratio_recent"": 0.509990159459151, ""mom_aligned"": 1.0, ""atr_regime"": 0.9592608319958376, ""dist_pdh_atr"": 7.189656973707092, ""dist_pdl_atr"": 1.9745777468222083}",49789.63,0.46037788233033944,NO_FILL,,,,,,,,,,,
USDCHF,2026-05-12,bearish,2026-05-12 15:33:00+00:00,2026-05-12 15:35:00+00:00,2.0,15,Tuesday,ny_morning,0.8583133990030277,0.78202,0.78233,0.78131,2.2903225806460625,0.78233,0.78202,0.039640929899481016,True,0.001218000000000008,range,0.07803305531392309,0.6984598065803639,True,range,"{""score"": 130.0, ""quality"": 32.0, ""ob_strength"": 5.0, ""sweep_strength"": 3.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.2903225806460625, ""risk_points"": 0.00030999999999992145, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 1.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 4.0, ""bars_group_to_validation"": 5.0, ""is_bullish"": 0.0, ""hour_of_day"": 15.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": 33.0, ""atr_at_setup"": 0.00017428571428572997, ""atr_ratio_100"": 1.0845408480754053, ""dist_to_pdh_pct"": 0.03962522209296863, ""dist_to_pdl_pct"": 0.7420194264808311, ""dist_to_d1_open_pct"": 0.19603069866366402, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.086569291058088, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.9523809523809943, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 1.0327868852462045, ""fib_level"": 1.0235849056604258, ""mom_60"": 0.003837004067221049, ""mom_240"": 0.13447057015521685, ""body_ratio_recent"": 0.4964519943252935, ""mom_aligned"": 0.0, ""atr_regime"": 1.2569013027289884, ""dist_pdh_atr"": 1.7786885245895532, ""dist_pdl_atr"": 33.049180327866445}",0.78087,0.14705506253038225,NO_FILL,,,,,,,,,,,
USDCHF,2026-05-12,bearish,2026-05-12 15:38:00+00:00,2026-05-12 15:40:00+00:00,2.0,15,Tuesday,ny_morning,0.7940083361367765,0.78171,0.78233,0.78078,1.5,0.78194,0.78171,0.02942267592840727,True,0.001218000000000008,range,0.07803305531392309,0.6984598065803639,True,range,"{""score"": 105.0, ""quality"": 29.0, ""ob_strength"": 2.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 0.0006199999999999539, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 0.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 1.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 24.0, ""bars_group_to_validation"": 24.0, ""is_bullish"": 0.0, ""hour_of_day"": 15.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": 38.0, ""atr_at_setup"": 0.0001871428571428619, ""atr_ratio_100"": 1.147411754401279, ""dist_to_pdh_pct"": 0.07925044418595144, ""dist_to_pdl_pct"": 0.7020843531806439, ""dist_to_d1_open_pct"": 0.15631206037233006, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.1495261495260953, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.9523809523809943, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.587786259542261, ""fib_level"": 0.6933962264150934, ""mom_60"": -0.010233188789537714, ""mom_240"": 0.12424428732452433, ""body_ratio_recent"": 0.4990123051949985, ""mom_aligned"": 1.0, ""atr_regime"": 1.2739555555556252, ""dist_pdh_atr"": 3.312977099236311, ""dist_pdl_atr"": 29.122137404579764}",0.78083,0.11257371659566744,NO_FILL,,,,,,,,,,,
EURUSD,2026-05-13,bullish,2026-05-13 09:31:00+00:00,2026-05-13 09:35:00+00:00,4.0,9,Wednesday,london,0.907635922232544,1.1697899999999999,1.16956,1.17024,1.9565217391311063,1.1697899999999999,1.16963,0.013677668641374775,False,0.0011920000000000819,bearish,0.3476790077053201,0.09055030667510044,False,range,"{""score"": 105.0, ""quality"": 37.0, ""ob_strength"": 4.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.9565217391311063, ""risk_points"": 0.00022999999999995246, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 1.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 5.0, ""bars_group_to_validation"": 7.0, ""is_bullish"": 1.0, ""hour_of_day"": 9.0, ""day_of_week"": 2.0, ""minutes_into_killzone"": 31.0, ""atr_at_setup"": 0.00012642857142857494, ""atr_ratio_100"": 0.9793072922428446, ""dist_to_pdh_pct"": 0.3738779403498711, ""dist_to_pdl_pct"": 0.019665515236495134, ""dist_to_d1_open_pct"": -0.13147447773045146, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.9760425909492457, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.6724137931036133, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 1.1136363636366045, ""fib_level"": -0.2578616352202123, ""mom_60"": -0.10247214038682105, ""mom_240"": -0.32292696227122114, ""body_ratio_recent"": 0.4091360028860624, ""mom_aligned"": 0.0, ""atr_regime"": 0.8717830445930809, ""dist_pdh_atr"": 34.72316384180786, ""dist_pdl_atr"": 1.8192090395475962}",1.17376,0.3393771531642457,NO_FILL,,,,,,,,,,,
EURUSD,2026-05-13,bullish,2026-05-13 09:48:00+00:00,2026-05-13 09:50:00+00:00,2.0,9,Wednesday,london,0.8420776071794316,1.17012,1.16956,1.1709600000000002,1.5,1.17012,1.1696,0.04443988650737326,False,0.0011920000000000819,bearish,0.3476790077053201,0.09055030667510044,False,range,"{""score"": 96.0, ""quality"": 49.0, ""ob_strength"": 4.0, ""sweep_strength"": 8.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 0.000560000000000116, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 1.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 4.0, ""bars_sweep_to_validation"": 29.0, ""bars_group_to_validation"": 32.0, ""is_bullish"": 1.0, ""hour_of_day"": 9.0, ""day_of_week"": 2.0, ""minutes_into_killzone"": 48.0, ""atr_at_setup"": 0.00012071428571428353, ""atr_ratio_100"": 0.9595730183963752, ""dist_to_pdh_pct"": 0.34577322046023207, ""dist_to_pdl_pct"": 0.04788125448887753, ""dist_to_d1_open_pct"": -0.10330137535962823, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.9611010009097551, ""has_mss_nearby"": 0.0, ""po3_body_pct"": 0.8904109589042888, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 1.2426035502948238, ""fib_level"": -0.21069182389942728, ""mom_60"": -0.0059818834387296614, ""mom_240"": -0.283776183252949, ""body_ratio_recent"": 0.5434285647306144, ""mom_aligned"": 0.0, ""atr_regime"": 0.9021010342300216, ""dist_pdh_atr"": 33.633136094674775, ""dist_pdl_atr"": 4.639053254438915}",1.17382,0.316206884763959,NO_FILL,,,,,,,,,,,
EURUSD,2026-05-13,bullish,2026-05-13 10:21:00+00:00,2026-05-13 10:25:00+00:00,4.0,10,Wednesday,london,0.7439761330253266,1.17065,1.1702,1.171325,1.5,1.17065,1.17028,0.03160637252808111,False,0.0013540000000000774,range,0.29199074508866263,0.14599537254434078,False,range,"{""score"": 88.0, ""quality"": 48.0, ""ob_strength"": 6.0, ""sweep_strength"": 6.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 0.00045000000000006146, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 1.0, ""has_good_zone"": 1.0, ""has_session_direction"": 0.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 10.0, ""bars_group_to_validation"": 11.0, ""is_bullish"": 1.0, ""hour_of_day"": 10.0, ""day_of_week"": 2.0, ""minutes_into_killzone"": -1.0, ""atr_at_setup"": 0.00016857142857143855, ""atr_ratio_100"": 1.230448383733124, ""dist_to_pdh_pct"": 0.30063533700114403, ""dist_to_pdl_pct"": 0.09319744177297748, ""dist_to_d1_open_pct"": -0.0580536654913657, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.2331487093741067, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.02380952380967486, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 0.47457627118557, ""fib_level"": 0.21807228915665886, ""mom_60"": 0.08207092295590823, ""mom_240"": -0.167995565599286, ""body_ratio_recent"": 0.5372340852275618, ""mom_aligned"": 1.0, ""atr_regime"": 0.9337748344370653, ""dist_pdh_atr"": 20.94067796610065, ""dist_pdl_atr"": 6.466101694915081}",1.17347,0.24089181224106648,NO_FILL,,,,,,,,,,,
EURUSD,2026-05-12,bullish,2026-05-12 15:33:00+00:00,2026-05-12 15:35:00+00:00,2.0,15,Tuesday,ny_morning,0.8493546240324182,1.17277,1.17219,1.1736400000000002,1.5,1.17277,1.17219,0.049455562471757024,False,0.0014720000000000067,range,0.47047994067861354,0.09205042317624842,False,bearish,"{""score"": 133.0, ""quality"": 40.0, ""ob_strength"": 4.0, ""sweep_strength"": 6.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 0.0005800000000000249, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 0.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 1.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 8.0, ""bars_group_to_validation"": 9.0, ""is_bullish"": 1.0, ""hour_of_day"": 15.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": 33.0, ""atr_at_setup"": 0.00020500000000004244, ""atr_ratio_100"": 1.0343087790112935, ""dist_to_pdh_pct"": 0.5106931684184557, ""dist_to_pdl_pct"": 0.04948003310043806, ""dist_to_d1_open_pct"": -0.10221726279205329, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.0374493927127537, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.901234567901133, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.9756097560972515, ""fib_level"": -0.22680412371124345, ""mom_60"": -0.005115220338130644, ""mom_240"": -0.1234715078851607, ""body_ratio_recent"": 0.4364364485151057, ""mom_aligned"": 0.0, ""atr_regime"": 1.3401608632662236, ""dist_pdh_atr"": 29.36585365853009, ""dist_pdl_atr"": 2.8292682926824626}",1.17443,0.14154523052260842,NO_FILL,,,,,,,,,,,
EURUSD,2026-05-12,bullish,2026-05-12 15:34:00+00:00,2026-05-12 15:35:00+00:00,1.0,15,Tuesday,ny_morning,0.7923441862904466,1.17301,1.17219,1.1742400000000002,1.5,1.17301,1.17278,0.019607675978906787,False,0.0014720000000000067,range,0.47047994067861354,0.09205042317624842,False,bearish,"{""score"": 118.0, ""quality"": 40.0, ""ob_strength"": 4.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 0.0008200000000000429, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 0.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 1.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 19.0, ""bars_group_to_validation"": 20.0, ""is_bullish"": 1.0, ""hour_of_day"": 15.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": 34.0, ""atr_at_setup"": 0.00021000000000002763, ""atr_ratio_100"": 1.0568696527429526, ""dist_to_pdh_pct"": 0.4903333078834989, ""dist_to_pdl_pct"": 0.0699545295557924, ""dist_to_d1_open_pct"": -0.08177381023363885, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.0600706713782257, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.901234567901133, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.5238095238097145, ""fib_level"": 0.2010309278350126, ""mom_60"": -0.02982861331038568, ""mom_240"": -0.11410470383869672, ""body_ratio_recent"": 0.4818909939696695, ""mom_aligned"": 0.0, ""atr_regime"": 1.3431605521316015, ""dist_pdh_atr"": 27.523809523805408, ""dist_pdl_atr"": 3.9047619047615956}",1.17443,0.12105608647837417,NO_FILL,,,,,,,,,,,
AUDUSD,2026-05-12,bullish,2026-05-12 17:02:00+00:00,2026-05-12 17:05:00+00:00,3.0,17,Tuesday,ny_afternoon,0.7337455158611002,0.72173,0.72143,0.7221799999999999,1.5,0.72173,0.7215,0.0318678730273028,False,0.0014100000000000002,range,0.37091885458043483,0.22836422017079436,True,range,"{""score"": 89.0, ""quality"": 47.0, ""ob_strength"": 5.0, ""sweep_strength"": 8.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 0.00029999999999996696, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 1.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 8.0, ""bars_group_to_validation"": 10.0, ""is_bullish"": 1.0, ""hour_of_day"": 17.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": 2.0, ""atr_at_setup"": 0.0001250000000000021, ""atr_ratio_100"": 0.8890469416785589, ""dist_to_pdh_pct"": 0.4798610057776422, ""dist_to_pdl_pct"": 0.11791144157141514, ""dist_to_d1_open_pct"": -0.31078206580291917, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.8934953538241998, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.8363636363635887, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 1.0400000000005787, ""fib_level"": 0.13983050847455633, ""mom_60"": -0.07061266874349595, ""mom_240"": -0.18669875119279236, ""body_ratio_recent"": 0.423224949929646, ""mom_aligned"": 0.0, ""atr_regime"": 1.3149877458025032, ""dist_pdh_atr"": 27.839999999999844, ""dist_pdl_atr"": 6.800000000000026}",0.72223,0.06927798484198466,NO_FILL,,,,,,,,,,,
AUDUSD,2026-05-14,bearish,2026-05-14 05:55:00+00:00,2026-05-14 06:00:00+00:00,5.0,6,Thursday,london,0.7115871110781994,0.72598,0.72627,0.7251099999999999,3.0,0.72621,0.72598,0.03168131353481687,True,0.0008639999999999759,bullish,0.14598339094626844,0.34705485394775965,True,range,"{""score"": 102.0, ""quality"": 63.0, ""ob_strength"": 9.0, ""sweep_strength"": 8.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 3.0, ""risk_points"": 0.00029000000000001247, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 1.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 0.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 5.0, ""bars_group_to_validation"": 6.0, ""is_bullish"": 0.0, ""hour_of_day"": 5.0, ""day_of_week"": 3.0, ""minutes_into_killzone"": -1.0, ""atr_at_setup"": 0.00013285714285715677, ""atr_ratio_100"": 1.3911742707556083, ""dist_to_pdh_pct"": 0.06194678083229787, ""dist_to_pdl_pct"": 0.6083787192172848, ""dist_to_d1_open_pct"": 0.5540319676445337, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.3895147964550536, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.2999999999998751, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 4.540540540540291, ""fib_level"": 1.159722222222202, ""mom_60"": -0.03582254064481096, ""mom_240"": 0.10071604972337696, ""body_ratio_recent"": 0.5017512895245921, ""mom_aligned"": 1.0, ""atr_regime"": 0.7567069535526946, ""dist_pdh_atr"": 3.3870967741936564, ""dist_pdl_atr"": 33.04301075268475}",0.72541,0.07851455962973629,NO_FILL,,,,,,,,,,,
